               epoch,      train_box_loss,      train_obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
870,0.072037,0.068687,0,0.23927,0.32692,0.18004,0.054617,0.090065,0.11075,0,0.0038114,0.0038114,0.016811
871,0.07124,0.09242,0,0.23927,0.32692,0.18004,0.054617,0.090065,0.11075,0,0.0038078,0.0038078,0.016708
872,0.071672,0.07324,0,0.23927,0.32692,0.18004,0.054617,0.090065,0.11075,0,0.0038042,0.0038042,0.016604
873,0.076596,0.075761,0,0.23927,0.32692,0.18004,0.054617,0.090065,0.11075,0,0.0038006,0.0038006,0.016501
874,0.072863,0.086019,0,0.23927,0.32692,0.18004,0.054617,0.090065,0.11075,0,0.003797,0.003797,0.016397
875,0.066104,0.071146,0,0.23927,0.32692,0.18004,0.054617,0.090065,0.11075,0,0.0037934,0.0037934,0.016293
876,0.072045,0.092724,0,0.23927,0.32692,0.18004,0.054617,0.090065,0.11075,0,0.0037898,0.0037898,0.01619
877,0.072542,0.072513,0,0.23927,0.32692,0.18004,0.054617,0.090065,0.11075,0,0.0037861,0.0037861,0.016086
878,0.072687,0.079016,0,0.23927,0.32692,0.18004,0.054617,0.090065,0.11075,0,0.0037824,0.0037824,0.015982
879,0.069351,0.062564,0,0.24583,0.28835,0.1653,0.048059,0.089766,0.11206,0,0.0037788,0.0037788,0.015879
880,0.07057,0.076142,0,0.24583,0.28835,0.1653,0.048059,0.089766,0.11206,0,0.0037751,0.0037751,0.015775
881,0.068543,0.079541,0,0.24583,0.28835,0.1653,0.048059,0.089766,0.11206,0,0.0037714,0.0037714,0.015671
882,0.075998,0.092587,0,0.24583,0.28835,0.1653,0.048059,0.089766,0.11206,0,0.0037677,0.0037677,0.015568
883,0.06855,0.071421,0,0.24583,0.28835,0.1653,0.048059,0.089766,0.11206,0,0.0037639,0.0037639,0.015464
884,0.069186,0.076272,0,0.24583,0.28835,0.1653,0.048059,0.089766,0.11206,0,0.0037602,0.0037602,0.01536
885,0.069319,0.067647,0,0.24583,0.28835,0.1653,0.048059,0.089766,0.11206,0,0.0037564,0.0037564,0.015256
886,0.069216,0.08895,0,0.24583,0.28835,0.1653,0.048059,0.089766,0.11206,0,0.0037526,0.0037526,0.015153
887,0.070212,0.080161,0,0.24583,0.28835,0.1653,0.048059,0.089766,0.11206,0,0.0037489,0.0037489,0.015049
888,0.072221,0.086662,0,0.24583,0.28835,0.1653,0.048059,0.089766,0.11206,0,0.0037451,0.0037451,0.014945
889,0.072265,0.085148,0,0.24583,0.28835,0.1653,0.048059,0.089766,0.11206,0,0.0037413,0.0037413,0.014841
890,0.068415,0.07065,0,0.24583,0.28835,0.1653,0.048059,0.089766,0.11206,0,0.0037374,0.0037374,0.014737
891,0.071064,0.084475,0,0.24583,0.28835,0.1653,0.048059,0.089766,0.11206,0,0.0037336,0.0037336,0.014634
892,0.069228,0.075223,0,0.24583,0.28835,0.1653,0.048059,0.089766,0.11206,0,0.0037297,0.0037297,0.01453
893,0.071852,0.07573,0,0.25434,0.26923,0.177,0.050431,0.088763,0.11307,0,0.0037259,0.0037259,0.014426
894,0.063929,0.077487,0,0.25434,0.26923,0.177,0.050431,0.088763,0.11307,0,0.003722,0.003722,0.014322
895,0.06739,0.073581,0,0.25434,0.26923,0.177,0.050431,0.088763,0.11307,0,0.0037181,0.0037181,0.014218
896,0.067428,0.060396,0,0.25434,0.26923,0.177,0.050431,0.088763,0.11307,0,0.0037142,0.0037142,0.014114
897,0.068477,0.091774,0,0.25434,0.26923,0.177,0.050431,0.088763,0.11307,0,0.0037103,0.0037103,0.01401
898,0.068466,0.098193,0,0.25434,0.26923,0.177,0.050431,0.088763,0.11307,0,0.0037064,0.0037064,0.013906
899,0.069805,0.070972,0,0.25434,0.26923,0.177,0.050431,0.088763,0.11307,0,0.0037024,0.0037024,0.013802
900,0.064811,0.060911,0,0.25434,0.26923,0.177,0.050431,0.088763,0.11307,0,0.0036985,0.0036985,0.013698
901,0.064475,0.065876,0,0.25434,0.26923,0.177,0.050431,0.088763,0.11307,0,0.0036945,0.0036945,0.013595
902,0.071937,0.081095,0,0.25434,0.26923,0.177,0.050431,0.088763,0.11307,0,0.0036905,0.0036905,0.013491
903,0.072716,0.08759,0,0.25434,0.26923,0.177,0.050431,0.088763,0.11307,0,0.0036866,0.0036866,0.013387
904,0.067673,0.086835,0,0.25434,0.26923,0.177,0.050431,0.088763,0.11307,0,0.0036826,0.0036826,0.013283
905,0.064452,0.072523,0,0.25434,0.26923,0.177,0.050431,0.088763,0.11307,0,0.0036785,0.0036785,0.013179
906,0.066544,0.060822,0,0.25434,0.26923,0.177,0.050431,0.088763,0.11307,0,0.0036745,0.0036745,0.013075
907,0.068406,0.08396,0,0.25434,0.26923,0.177,0.050431,0.088763,0.11307,0,0.0036705,0.0036705,0.01297
908,0.069791,0.09398,0,0.24454,0.24901,0.16702,0.044499,0.088504,0.1142,0,0.0036664,0.0036664,0.012866
909,0.067867,0.073158,0,0.24454,0.24901,0.16702,0.044499,0.088504,0.1142,0,0.0036624,0.0036624,0.012762
910,0.064542,0.075171,0,0.24454,0.24901,0.16702,0.044499,0.088504,0.1142,0,0.0036583,0.0036583,0.012658
911,0.065346,0.090758,0,0.24454,0.24901,0.16702,0.044499,0.088504,0.1142,0,0.0036542,0.0036542,0.012554
912,0.068707,0.08574,0,0.24454,0.24901,0.16702,0.044499,0.088504,0.1142,0,0.0036501,0.0036501,0.01245
913,0.069492,0.085979,0,0.24454,0.24901,0.16702,0.044499,0.088504,0.1142,0,0.003646,0.003646,0.012346
914,0.068989,0.07109,0,0.24454,0.24901,0.16702,0.044499,0.088504,0.1142,0,0.0036419,0.0036419,0.012242
915,0.06443,0.08753,0,0.24454,0.24901,0.16702,0.044499,0.088504,0.1142,0,0.0036377,0.0036377,0.012138
916,0.066045,0.088428,0,0.24454,0.24901,0.16702,0.044499,0.088504,0.1142,0,0.0036336,0.0036336,0.012034
917,0.065507,0.069381,0,0.24454,0.24901,0.16702,0.044499,0.088504,0.1142,0,0.0036294,0.0036294,0.011929
918,0.067373,0.07705,0,0.24454,0.24901,0.16702,0.044499,0.088504,0.1142,0,0.0036253,0.0036253,0.011825
919,0.065625,0.093403,0,0.24454,0.24901,0.16702,0.044499,0.088504,0.1142,0,0.0036211,0.0036211,0.011721
920,0.068134,0.0824,0,0.24454,0.24901,0.16702,0.044499,0.088504,0.1142,0,0.0036169,0.0036169,0.011617
921,0.064878,0.081981,0,0.24454,0.24901,0.16702,0.044499,0.088504,0.1142,0,0.0036127,0.0036127,0.011513
922,0.069695,0.061444,0,0.24454,0.24901,0.16702,0.044499,0.088504,0.1142,0,0.0036085,0.0036085,0.011408
923,0.070854,0.069721,0,0.1608,0.38462,0.14795,0.044008,0.091749,0.1146,0,0.0036043,0.0036043,0.011304
924,0.069229,0.084992,0,0.1608,0.38462,0.14795,0.044008,0.091749,0.1146,0,0.0036,0.0036,0.0112
925,0.064369,0.058011,0,0.1608,0.38462,0.14795,0.044008,0.091749,0.1146,0,0.0035958,0.0035958,0.011096
926,0.069403,0.080858,0,0.1608,0.38462,0.14795,0.044008,0.091749,0.1146,0,0.0035915,0.0035915,0.010992
927,0.070872,0.11345,0,0.1608,0.38462,0.14795,0.044008,0.091749,0.1146,0,0.0035873,0.0035873,0.010887
928,0.067732,0.057825,0,0.1608,0.38462,0.14795,0.044008,0.091749,0.1146,0,0.003583,0.003583,0.010783
929,0.069564,0.084664,0,0.1608,0.38462,0.14795,0.044008,0.091749,0.1146,0,0.0035787,0.0035787,0.010679
930,0.064498,0.068324,0,0.1608,0.38462,0.14795,0.044008,0.091749,0.1146,0,0.0035744,0.0035744,0.010574
931,0.06879,0.081396,0,0.1608,0.38462,0.14795,0.044008,0.091749,0.1146,0,0.0035701,0.0035701,0.01047
932,0.066217,0.059385,0,0.1608,0.38462,0.14795,0.044008,0.091749,0.1146,0,0.0035658,0.0035658,0.010366
933,0.065828,0.070117,0,0.1608,0.38462,0.14795,0.044008,0.091749,0.1146,0,0.0035614,0.0035614,0.010261
934,0.070795,0.10403,0,0.1608,0.38462,0.14795,0.044008,0.091749,0.1146,0,0.0035571,0.0035571,0.010157
935,0.071588,0.090288,0,0.1608,0.38462,0.14795,0.044008,0.091749,0.1146,0,0.0035527,0.0035527,0.010053
936,0.068504,0.10812,0,0.1608,0.38462,0.14795,0.044008,0.091749,0.1146,0,0.0035484,0.0035484,0.0099484
937,0.066567,0.074352,0,0.1608,0.38462,0.14795,0.044008,0.091749,0.1146,0,0.003544,0.003544,0.009844
938,0.069002,0.058858,0,0.18738,0.42127,0.165,0.038228,0.091422,0.11618,0,0.0035396,0.0035396,0.0097396
939,0.06543,0.066613,0,0.18738,0.42127,0.165,0.038228,0.091422,0.11618,0,0.0035352,0.0035352,0.0096352
940,0.066955,0.087161,0,0.18738,0.42127,0.165,0.038228,0.091422,0.11618,0,0.0035308,0.0035308,0.0095308
941,0.06809,0.10097,0,0.18738,0.42127,0.165,0.038228,0.091422,0.11618,0,0.0035264,0.0035264,0.0094264
942,0.07065,0.087754,0,0.18738,0.42127,0.165,0.038228,0.091422,0.11618,0,0.003522,0.003522,0.009322
943,0.065402,0.068794,0,0.18738,0.42127,0.165,0.038228,0.091422,0.11618,0,0.0035175,0.0035175,0.0092175
944,0.075661,0.090773,0,0.18738,0.42127,0.165,0.038228,0.091422,0.11618,0,0.0035131,0.0035131,0.0091131
945,0.068513,0.067317,0,0.18738,0.42127,0.165,0.038228,0.091422,0.11618,0,0.0035086,0.0035086,0.0090086
946,0.072539,0.075059,0,0.18738,0.42127,0.165,0.038228,0.091422,0.11618,0,0.0035042,0.0035042,0.0089042
947,0.068851,0.08192,0,0.18738,0.42127,0.165,0.038228,0.091422,0.11618,0,0.0034997,0.0034997,0.0087997
948,0.070569,0.07512,0,0.18738,0.42127,0.165,0.038228,0.091422,0.11618,0,0.0034952,0.0034952,0.0086952
949,0.070848,0.10818,0,0.18738,0.42127,0.165,0.038228,0.091422,0.11618,0,0.0034907,0.0034907,0.0085907
950,0.07033,0.0749,0,0.18738,0.42127,0.165,0.038228,0.091422,0.11618,0,0.0034862,0.0034862,0.0084862
951,0.069912,0.087503,0,0.18738,0.42127,0.165,0.038228,0.091422,0.11618,0,0.0034817,0.0034817,0.0083817
952,0.065705,0.074197,0,0.18738,0.42127,0.165,0.038228,0.091422,0.11618,0,0.0034772,0.0034772,0.0082772
953,0.071122,0.094583,0,0.21818,0.26923,0.16867,0.039322,0.090122,0.11663,0,0.0034726,0.0034726,0.0081726
954,0.066819,0.083569,0,0.21818,0.26923,0.16867,0.039322,0.090122,0.11663,0,0.0034681,0.0034681,0.0080681
955,0.068237,0.054722,0,0.21818,0.26923,0.16867,0.039322,0.090122,0.11663,0,0.0034635,0.0034635,0.0079635
956,0.065902,0.085319,0,0.21818,0.26923,0.16867,0.039322,0.090122,0.11663,0,0.003459,0.003459,0.007859
957,0.071012,0.077764,0,0.21818,0.26923,0.16867,0.039322,0.090122,0.11663,0,0.0034544,0.0034544,0.0077544
958,0.062188,0.064059,0,0.21818,0.26923,0.16867,0.039322,0.090122,0.11663,0,0.0034498,0.0034498,0.0076498
959,0.071728,0.094295,0,0.21818,0.26923,0.16867,0.039322,0.090122,0.11663,0,0.0034452,0.0034452,0.0075452
960,0.063132,0.05494,0,0.21818,0.26923,0.16867,0.039322,0.090122,0.11663,0,0.0034406,0.0034406,0.0074406
961,0.067144,0.070254,0,0.21818,0.26923,0.16867,0.039322,0.090122,0.11663,0,0.003436,0.003436,0.007336
962,0.071557,0.073504,0,0.21818,0.26923,0.16867,0.039322,0.090122,0.11663,0,0.0034314,0.0034314,0.0072314
963,0.061527,0.077876,0,0.21818,0.26923,0.16867,0.039322,0.090122,0.11663,0,0.0034268,0.0034268,0.0071268
964,0.064606,0.097072,0,0.21818,0.26923,0.16867,0.039322,0.090122,0.11663,0,0.0034222,0.0034222,0.0070222
965,0.06692,0.080905,0,0.21818,0.26923,0.16867,0.039322,0.090122,0.11663,0,0.0034175,0.0034175,0.0069175
966,0.066364,0.075414,0,0.21818,0.26923,0.16867,0.039322,0.090122,0.11663,0,0.0034129,0.0034129,0.0068129
967,0.068074,0.085368,0,0.21818,0.26923,0.16867,0.039322,0.090122,0.11663,0,0.0034082,0.0034082,0.0067082
968,0.066229,0.0863,0,0.21818,0.26923,0.16867,0.039322,0.090122,0.11663,0,0.0034035,0.0034035,0.0066035
969,0.066346,0.092934,0,0.26844,0.26923,0.18608,0.043466,0.089441,0.11613,0,0.0033989,0.0033989,0.0064989
970,0.062542,0.072516,0,0.26844,0.26923,0.18608,0.043466,0.089441,0.11613,0,0.0033942,0.0033942,0.0063942
971,0.06835,0.061307,0,0.26844,0.26923,0.18608,0.043466,0.089441,0.11613,0,0.0033895,0.0033895,0.0062895
972,0.066938,0.092654,0,0.26844,0.26923,0.18608,0.043466,0.089441,0.11613,0,0.0033848,0.0033848,0.0061848
973,0.067491,0.078563,0,0.26844,0.26923,0.18608,0.043466,0.089441,0.11613,0,0.0033801,0.0033801,0.0060801
974,0.066466,0.080464,0,0.26844,0.26923,0.18608,0.043466,0.089441,0.11613,0,0.0033753,0.0033753,0.0059753
975,0.06857,0.078552,0,0.26844,0.26923,0.18608,0.043466,0.089441,0.11613,0,0.0033706,0.0033706,0.0058706
976,0.071894,0.058831,0,0.26844,0.26923,0.18608,0.043466,0.089441,0.11613,0,0.0033659,0.0033659,0.0057659
977,0.06402,0.06786,0,0.26844,0.26923,0.18608,0.043466,0.089441,0.11613,0,0.0033611,0.0033611,0.0056611
978,0.064051,0.061866,0,0.26844,0.26923,0.18608,0.043466,0.089441,0.11613,0,0.0033564,0.0033564,0.0055564
979,0.070482,0.074122,0,0.26844,0.26923,0.18608,0.043466,0.089441,0.11613,0,0.0033516,0.0033516,0.0054516
980,0.068186,0.068751,0,0.26844,0.26923,0.18608,0.043466,0.089441,0.11613,0,0.0033469,0.0033469,0.0053469
981,0.067439,0.067905,0,0.26844,0.26923,0.18608,0.043466,0.089441,0.11613,0,0.0033421,0.0033421,0.0052421
982,0.065426,0.058533,0,0.26844,0.26923,0.18608,0.043466,0.089441,0.11613,0,0.0033373,0.0033373,0.0051373
983,0.065209,0.070778,0,0.26844,0.26923,0.18608,0.043466,0.089441,0.11613,0,0.0033325,0.0033325,0.0050325
984,0.063714,0.069797,0,0.26844,0.26923,0.18608,0.043466,0.089441,0.11613,0,0.0033277,0.0033277,0.0049277
985,0.071091,0.074855,0,0.2748,0.30608,0.18681,0.044241,0.090562,0.11565,0,0.0033229,0.0033229,0.0048229
986,0.070116,0.059488,0,0.2748,0.30608,0.18681,0.044241,0.090562,0.11565,0,0.0033181,0.0033181,0.0047181
987,0.06717,0.07739,0,0.2748,0.30608,0.18681,0.044241,0.090562,0.11565,0,0.0033133,0.0033133,0.0046133
988,0.061621,0.055835,0,0.2748,0.30608,0.18681,0.044241,0.090562,0.11565,0,0.0033085,0.0033085,0.0045085
989,0.071921,0.071606,0,0.2748,0.30608,0.18681,0.044241,0.090562,0.11565,0,0.0033036,0.0033036,0.0044036
990,0.068476,0.072224,0,0.2748,0.30608,0.18681,0.044241,0.090562,0.11565,0,0.0032988,0.0032988,0.0042988
991,0.065437,0.058798,0,0.2748,0.30608,0.18681,0.044241,0.090562,0.11565,0,0.0032939,0.0032939,0.0041939
992,0.068322,0.082538,0,0.2748,0.30608,0.18681,0.044241,0.090562,0.11565,0,0.0032891,0.0032891,0.0040891
993,0.063088,0.08161,0,0.2748,0.30608,0.18681,0.044241,0.090562,0.11565,0,0.0032842,0.0032842,0.0039842
994,0.067702,0.085198,0,0.2748,0.30608,0.18681,0.044241,0.090562,0.11565,0,0.0032794,0.0032794,0.0038794
995,0.072133,0.087574,0,0.2748,0.30608,0.18681,0.044241,0.090562,0.11565,0,0.0032745,0.0032745,0.0037745
996,0.065423,0.055062,0,0.2748,0.30608,0.18681,0.044241,0.090562,0.11565,0,0.0032696,0.0032696,0.0036696
997,0.06684,0.071015,0,0.2748,0.30608,0.18681,0.044241,0.090562,0.11565,0,0.0032647,0.0032647,0.0035647
998,0.064884,0.082869,0,0.2748,0.30608,0.18681,0.044241,0.090562,0.11565,0,0.0032598,0.0032598,0.0034598
999,0.066855,0.067318,0,0.2748,0.30608,0.18681,0.044241,0.090562,0.11565,0,0.0032549,0.0032549,0.0033549
1000,0.06289,0.073,0,0.2748,0.30608,0.18681,0.044241,0.090562,0.11565,0,0.00325,0.00325,0.00325
1001,0.068214,0.087736,0,0.26309,0.26923,0.17102,0.044284,0.09022,0.11565,0,0.00325,0.00325,0.00325
1002,0.065965,0.071765,0,0.26309,0.26923,0.17102,0.044284,0.09022,0.11565,0,0.0032418,0.0032418,0.0032418
1003,0.062077,0.062298,0,0.26309,0.26923,0.17102,0.044284,0.09022,0.11565,0,0.0032337,0.0032337,0.0032337
1004,0.058409,0.058527,0,0.26309,0.26923,0.17102,0.044284,0.09022,0.11565,0,0.0032256,0.0032256,0.0032256
1005,0.061542,0.057548,0,0.26309,0.26923,0.17102,0.044284,0.09022,0.11565,0,0.0032174,0.0032174,0.0032174
1006,0.065215,0.077415,0,0.26309,0.26923,0.17102,0.044284,0.09022,0.11565,0,0.0032093,0.0032093,0.0032093
1007,0.06543,0.09838,0,0.26309,0.26923,0.17102,0.044284,0.09022,0.11565,0,0.0032012,0.0032012,0.0032012
1008,0.062831,0.089514,0,0.26309,0.26923,0.17102,0.044284,0.09022,0.11565,0,0.0031931,0.0031931,0.0031931
1009,0.066554,0.067003,0,0.26309,0.26923,0.17102,0.044284,0.09022,0.11565,0,0.003185,0.003185,0.003185
1010,0.06673,0.087983,0,0.26309,0.26923,0.17102,0.044284,0.09022,0.11565,0,0.0031769,0.0031769,0.0031769
1011,0.06838,0.091839,0,0.26309,0.26923,0.17102,0.044284,0.09022,0.11565,0,0.0031689,0.0031689,0.0031689
1012,0.069894,0.099988,0,0.26309,0.26923,0.17102,0.044284,0.09022,0.11565,0,0.0031608,0.0031608,0.0031608
1013,0.064381,0.06376,0,0.26309,0.26923,0.17102,0.044284,0.09022,0.11565,0,0.0031528,0.0031528,0.0031528
1014,0.065078,0.055374,0,0.26309,0.26923,0.17102,0.044284,0.09022,0.11565,0,0.0031447,0.0031447,0.0031447
1015,0.063265,0.086656,0,0.26309,0.26923,0.17102,0.044284,0.09022,0.11565,0,0.0031367,0.0031367,0.0031367
1016,0.064285,0.053753,0,0.26309,0.26923,0.17102,0.044284,0.09022,0.11565,0,0.0031287,0.0031287,0.0031287
1017,0.063751,0.064346,0,0.30303,0.26923,0.21016,0.053607,0.089014,0.11611,0,0.0031207,0.0031207,0.0031207
1018,0.069262,0.1021,0,0.30303,0.26923,0.21016,0.053607,0.089014,0.11611,0,0.0031127,0.0031127,0.0031127
1019,0.065878,0.096039,0,0.30303,0.26923,0.21016,0.053607,0.089014,0.11611,0,0.0031047,0.0031047,0.0031047
1020,0.066694,0.084921,0,0.30303,0.26923,0.21016,0.053607,0.089014,0.11611,0,0.0030967,0.0030967,0.0030967
1021,0.067272,0.073896,0,0.30303,0.26923,0.21016,0.053607,0.089014,0.11611,0,0.0030888,0.0030888,0.0030888
1022,0.065406,0.086387,0,0.30303,0.26923,0.21016,0.053607,0.089014,0.11611,0,0.0030808,0.0030808,0.0030808
1023,0.064236,0.068072,0,0.30303,0.26923,0.21016,0.053607,0.089014,0.11611,0,0.0030729,0.0030729,0.0030729
1024,0.067271,0.074822,0,0.30303,0.26923,0.21016,0.053607,0.089014,0.11611,0,0.003065,0.003065,0.003065
1025,0.066845,0.087886,0,0.30303,0.26923,0.21016,0.053607,0.089014,0.11611,0,0.003057,0.003057,0.003057
1026,0.066081,0.075384,0,0.30303,0.26923,0.21016,0.053607,0.089014,0.11611,0,0.0030491,0.0030491,0.0030491
1027,0.066884,0.073996,0,0.30303,0.26923,0.21016,0.053607,0.089014,0.11611,0,0.0030412,0.0030412,0.0030412
1028,0.06433,0.094625,0,0.30303,0.26923,0.21016,0.053607,0.089014,0.11611,0,0.0030333,0.0030333,0.0030333
1029,0.058209,0.054625,0,0.30303,0.26923,0.21016,0.053607,0.089014,0.11611,0,0.0030255,0.0030255,0.0030255
1030,0.069354,0.099294,0,0.30303,0.26923,0.21016,0.053607,0.089014,0.11611,0,0.0030176,0.0030176,0.0030176
1031,0.065517,0.053306,0,0.30303,0.26923,0.21016,0.053607,0.089014,0.11611,0,0.0030097,0.0030097,0.0030097
1032,0.06723,0.096745,0,0.30303,0.26923,0.21016,0.053607,0.089014,0.11611,0,0.0030019,0.0030019,0.0030019
1033,0.063762,0.061203,0,0.33244,0.28846,0.22331,0.057237,0.088796,0.1153,0,0.0029941,0.0029941,0.0029941
1034,0.067298,0.087476,0,0.33244,0.28846,0.22331,0.057237,0.088796,0.1153,0,0.0029862,0.0029862,0.0029862
1035,0.067415,0.070482,0,0.33244,0.28846,0.22331,0.057237,0.088796,0.1153,0,0.0029784,0.0029784,0.0029784
1036,0.063269,0.075104,0,0.33244,0.28846,0.22331,0.057237,0.088796,0.1153,0,0.0029706,0.0029706,0.0029706
1037,0.064505,0.084864,0,0.33244,0.28846,0.22331,0.057237,0.088796,0.1153,0,0.0029628,0.0029628,0.0029628
1038,0.063874,0.073898,0,0.33244,0.28846,0.22331,0.057237,0.088796,0.1153,0,0.0029551,0.0029551,0.0029551
1039,0.062312,0.073859,0,0.33244,0.28846,0.22331,0.057237,0.088796,0.1153,0,0.0029473,0.0029473,0.0029473
1040,0.061434,0.078131,0,0.33244,0.28846,0.22331,0.057237,0.088796,0.1153,0,0.0029395,0.0029395,0.0029395
1041,0.059546,0.066791,0,0.33244,0.28846,0.22331,0.057237,0.088796,0.1153,0,0.0029318,0.0029318,0.0029318
1042,0.06474,0.076835,0,0.33244,0.28846,0.22331,0.057237,0.088796,0.1153,0,0.0029241,0.0029241,0.0029241
1043,0.065897,0.08063,0,0.33244,0.28846,0.22331,0.057237,0.088796,0.1153,0,0.0029163,0.0029163,0.0029163
1044,0.064605,0.084494,0,0.33244,0.28846,0.22331,0.057237,0.088796,0.1153,0,0.0029086,0.0029086,0.0029086
1045,0.064806,0.055445,0,0.33244,0.28846,0.22331,0.057237,0.088796,0.1153,0,0.0029009,0.0029009,0.0029009
1046,0.061497,0.07995,0,0.33244,0.28846,0.22331,0.057237,0.088796,0.1153,0,0.0028932,0.0028932,0.0028932
1047,0.06577,0.086299,0,0.33244,0.28846,0.22331,0.057237,0.088796,0.1153,0,0.0028856,0.0028856,0.0028856
1048,0.062925,0.069074,0,0.33244,0.28846,0.22331,0.057237,0.088796,0.1153,0,0.0028779,0.0028779,0.0028779
1049,0.069215,0.083307,0,0.37492,0.28846,0.23702,0.064976,0.087586,0.11558,0,0.0028702,0.0028702,0.0028702
1050,0.067789,0.086839,0,0.37492,0.28846,0.23702,0.064976,0.087586,0.11558,0,0.0028626,0.0028626,0.0028626
1051,0.064373,0.083386,0,0.37492,0.28846,0.23702,0.064976,0.087586,0.11558,0,0.002855,0.002855,0.002855
1052,0.064966,0.078454,0,0.37492,0.28846,0.23702,0.064976,0.087586,0.11558,0,0.0028473,0.0028473,0.0028473
1053,0.062651,0.060608,0,0.37492,0.28846,0.23702,0.064976,0.087586,0.11558,0,0.0028397,0.0028397,0.0028397
1054,0.063857,0.067405,0,0.37492,0.28846,0.23702,0.064976,0.087586,0.11558,0,0.0028321,0.0028321,0.0028321
1055,0.061726,0.064557,0,0.37492,0.28846,0.23702,0.064976,0.087586,0.11558,0,0.0028246,0.0028246,0.0028246
1056,0.066007,0.087666,0,0.37492,0.28846,0.23702,0.064976,0.087586,0.11558,0,0.002817,0.002817,0.002817
1057,0.059609,0.053678,0,0.37492,0.28846,0.23702,0.064976,0.087586,0.11558,0,0.0028094,0.0028094,0.0028094
1058,0.062754,0.063655,0,0.37492,0.28846,0.23702,0.064976,0.087586,0.11558,0,0.0028019,0.0028019,0.0028019
1059,0.064179,0.062253,0,0.37492,0.28846,0.23702,0.064976,0.087586,0.11558,0,0.0027943,0.0027943,0.0027943
1060,0.06408,0.092962,0,0.37492,0.28846,0.23702,0.064976,0.087586,0.11558,0,0.0027868,0.0027868,0.0027868
1061,0.066149,0.075793,0,0.37492,0.28846,0.23702,0.064976,0.087586,0.11558,0,0.0027793,0.0027793,0.0027793
1062,0.064234,0.094351,0,0.37492,0.28846,0.23702,0.064976,0.087586,0.11558,0,0.0027718,0.0027718,0.0027718
1063,0.059861,0.065306,0,0.37492,0.28846,0.23702,0.064976,0.087586,0.11558,0,0.0027643,0.0027643,0.0027643
1064,0.061571,0.080385,0,0.37492,0.28846,0.23702,0.064976,0.087586,0.11558,0,0.0027568,0.0027568,0.0027568
1065,0.064308,0.0708,0,0.34642,0.30769,0.26086,0.061936,0.087069,0.11465,0,0.0027494,0.0027494,0.0027494
1066,0.064098,0.055309,0,0.34642,0.30769,0.26086,0.061936,0.087069,0.11465,0,0.0027419,0.0027419,0.0027419
1067,0.063726,0.05161,0,0.34642,0.30769,0.26086,0.061936,0.087069,0.11465,0,0.0027345,0.0027345,0.0027345
1068,0.059597,0.08217,0,0.34642,0.30769,0.26086,0.061936,0.087069,0.11465,0,0.002727,0.002727,0.002727
1069,0.067839,0.079741,0,0.34642,0.30769,0.26086,0.061936,0.087069,0.11465,0,0.0027196,0.0027196,0.0027196
1070,0.06202,0.080056,0,0.34642,0.30769,0.26086,0.061936,0.087069,0.11465,0,0.0027122,0.0027122,0.0027122
1071,0.062707,0.078011,0,0.34642,0.30769,0.26086,0.061936,0.087069,0.11465,0,0.0027048,0.0027048,0.0027048
1072,0.063317,0.05957,0,0.34642,0.30769,0.26086,0.061936,0.087069,0.11465,0,0.0026975,0.0026975,0.0026975
1073,0.065111,0.060442,0,0.34642,0.30769,0.26086,0.061936,0.087069,0.11465,0,0.0026901,0.0026901,0.0026901
1074,0.062751,0.06767,0,0.34642,0.30769,0.26086,0.061936,0.087069,0.11465,0,0.0026827,0.0026827,0.0026827
1075,0.069024,0.07385,0,0.34642,0.30769,0.26086,0.061936,0.087069,0.11465,0,0.0026754,0.0026754,0.0026754
1076,0.064389,0.090383,0,0.34642,0.30769,0.26086,0.061936,0.087069,0.11465,0,0.0026681,0.0026681,0.0026681
1077,0.066186,0.079837,0,0.34642,0.30769,0.26086,0.061936,0.087069,0.11465,0,0.0026607,0.0026607,0.0026607
1078,0.064868,0.1014,0,0.34642,0.30769,0.26086,0.061936,0.087069,0.11465,0,0.0026534,0.0026534,0.0026534
1079,0.064351,0.067174,0,0.34642,0.30769,0.26086,0.061936,0.087069,0.11465,0,0.0026461,0.0026461,0.0026461
1080,0.069169,0.08668,0,0.34642,0.30769,0.26086,0.061936,0.087069,0.11465,0,0.0026389,0.0026389,0.0026389
1081,0.064825,0.062411,0,0.33783,0.30421,0.23821,0.085868,0.086755,0.1152,0,0.0026316,0.0026316,0.0026316
1082,0.063281,0.064263,0,0.33783,0.30421,0.23821,0.085868,0.086755,0.1152,0,0.0026243,0.0026243,0.0026243
1083,0.064035,0.087791,0,0.33783,0.30421,0.23821,0.085868,0.086755,0.1152,0,0.0026171,0.0026171,0.0026171
1084,0.065845,0.096027,0,0.33783,0.30421,0.23821,0.085868,0.086755,0.1152,0,0.0026099,0.0026099,0.0026099
1085,0.062563,0.073791,0,0.33783,0.30421,0.23821,0.085868,0.086755,0.1152,0,0.0026026,0.0026026,0.0026026
1086,0.059779,0.055883,0,0.33783,0.30421,0.23821,0.085868,0.086755,0.1152,0,0.0025954,0.0025954,0.0025954
